Target Value of 0 = negative
Target Value of 1 = positive
Target Value of u = unclassified (Advanced Classification Mode)

Ch1Amplitude,Ch2Amplitude,Ch3Amplitude,Ch4Amplitude,Ch5Amplitude,Ch6Amplitude,Bd,IPC,
287.561,2518.569,-26.8665,-18.18866,165.5683,36.25548,0,0,
249.9858,1826.593,21.82504,-30.72454,161.2257,25.50187,0,0,
294.6056,1838.03,-2.004465,-65.3708,171.7418,6.822175,0,0,
327.9936,2077.483,-16.32648,36.90389,168.4267,28.15316,0,0,
295.6756,1813.326,-29.70124,61.86582,176.3452,-5.576261,0,0,
292.3316,1980.954,13.74396,-49.26826,147.0111,28.34321,0,0,
260.5778,1797.253,0.9741892,88.79874,127.948,55.28669,0,0,
307.5849,1578.911,6.70167,-1.192987,162.7988,30.73725,0,0,
2854.145,2188.787,-37.73197,-5.496917,105.8017,91.60274,1,0,
334.735,2184.089,-31.55133,0.5127692,132.4958,66.59187,0,0,
285.4758,1819.49,-16.07174,-4.035819,140.3732,45.55916,0,0,
239.8452,1694.76,-17.00589,-15.99956,125.9223,79.18383,0,0,
352.5264,2002.418,8.991008,-37.63659,146.7802,85.98193,0,0,
243.4058,1621.943,4.938419,-3.38088,132.6568,54.4697,0,0,
209.1807,1779.749,4.595845,-19.35688,122.1629,52.32335,0,0,
216.1337,1689.68,-8.101898,-35.07904,173.2784,41.79327,0,0,
203.9959,1659.985,-5.445478,21.89318,122.9311,16.65979,0,0,
3083.011,2283.786,1.99388,-32.59566,137.8675,57.70573,1,0,
226.5492,1882.712,1.852132,-9.073557,118.472,35.15431,0,0,
207.2809,1850.7,5.546675,2.169163,140.7637,70.49875,0,0,
284.1884,1889.994,-8.200941,27.19732,88.96971,84.19051,0,0,
306.972,1993.212,-10.00932,33.21043,175.8895,22.49166,0,0,
3314.273,2368.166,-16.61175,-36.50003,240.4468,11.15707,1,0,
295.2984,2136.872,-17.11051,-1.844298,176.7788,56.52956,0,0,
174.3521,1573.815,3.670523,6.278846,103.462,29.91121,0,0,
317.8713,2106.162,8.083747,47.15962,205.3868,27.61816,0,0,
204.5835,1721.763,2.868869,1.5021,143.5079,35.04408,0,0,
336.4824,2105.969,-2.797943,45.12552,183.1542,-2.751146,0,0,
285.32,2152.654,-33.54033,115.7898,84.83867,108.0107,0,0,
295.5428,2143.95,-42.27903,-20.60703,75.69261,102.4736,0,0,
281.4407,1862.023,-12.15409,4.913395,140.2937,40.11587,0,0,
2648.231,1979.595,-20.25645,-11.34667,117.8673,55.15088,1,0,
3891.682,2699.832,10.25944,-24.89226,218.5056,40.19631,1,0,
410.7917,1839.222,-0.8687522,5.466127,128.6262,45.43387,0,0,
222.2243,2121.533,-15.94513,-10.78406,228.0559,-10.13897,0,0,
204.1921,2502.271,-16.77733,-8.084327,183.9653,55.87514,0,0,
225.3357,1781.277,4.236283,-42.41897,143.6406,12.78624,0,0,
282.4835,1777.397,-9.199533,10.56721,147.3763,38.44751,0,0,
2444.627,1658.796,-8.291799,8.705832,270.0964,-14.67282,1,0,
254.8798,2375.647,-7.365999,-20.94954,198.379,56.16633,0,0,
373.8152,2490.38,-3.090806,-9.772183,269.3741,12.51805,0,0,
290.5572,2030.487,-19.30795,64.04823,194.1816,15.63438,0,0,
252.7166,2144.7,-25.87451,25.7757,219.7844,-41.44489,0,0,
2655.499,1973.147,-18.73045,1.019603,153.5508,28.724,1,0,
289.7816,2146.565,-24.00948,14.26042,162.869,34.58528,0,0,
289.4189,2464.778,-2.137599,-31.6405,216.3139,24.796,0,0,
170.3585,1971.137,24.14073,-41.60105,185.193,36.03932,0,0,
205.1364,2022.481,-9.700554,9.361548,197.5633,31.93076,0,0,
227.6373,1748.466,-6.311798,45.69838,117.0053,49.69399,0,0,
227.0427,1874.013,-24.1622,-5.554801,134.4013,-6.134099,0,0,
307.8307,2000.877,38.87712,-28.99028,210.0222,8.916712,0,0,
269.7762,1739.539,-11.1989,49.29441,217.5556,-4.416791,0,0,
318.6136,2020.265,-19.01977,34.6422,144.5185,45.73743,0,0,
268.5582,2117.066,-6.612798,44.30978,141.1455,55.35293,0,0,
199.3384,1854.703,-17.3398,-19.61718,170.3318,26.10121,0,0,
232.5929,2187.358,7.154596,6.486478,187.5694,38.48172,0,0,
257.5236,2073.216,-8.626089,8.368518,222.6795,-17.88559,0,0,
288.4384,2556.675,10.70269,-48.26845,296.1711,-29.13953,0,0,
2809.06,2276.806,-6.087359,5.034941,124.7762,75.4849,1,0,
250.6112,2118.611,19.04735,-26.75098,164.1703,75.33558,0,0,
218.4227,2032.916,-18.59658,28.80256,160.3087,83.75142,0,0,
334.6304,2174.22,-7.976707,68.29517,139.438,41.15982,0,0,
3047.685,2007.419,-20.31595,-26.83885,175.627,51.68391,1,0,
256.3877,1869.394,-32.0895,-33.32277,188.6106,42.12355,0,0,
327.9001,1820.109,-40.69625,8.956546,214.2169,10.85428,0,0,
290.9371,1880.796,-31.70959,1.441878,154.9673,4.321132,0,0,
279.7923,1463.073,-8.332816,-44.88819,147.7502,4.326174,0,0,
226.4555,2031.791,-6.695187,-60.24579,140.2138,15.8146,0,0,
226.2478,1708.499,-6.059062,24.65893,182.9511,-16.0374,0,0,
223.0463,1844.54,0.1177893,14.75569,153.6509,24.1645,0,0,
410.7193,3650.12,-20.00083,44.46689,325.2305,28.23148,0,0,
257.6328,1664.906,-17.97438,10.05329,110.7773,61.4538,0,0,
256.2655,2013.503,36.74252,-51.98164,256.9948,-16.48614,0,0,
300.0092,2766.951,-2.950569,-17.47699,246.1344,8.890776,0,0,
312.2905,2131.971,15.56086,-29.54069,229.1612,-27.53576,0,0,
254.0241,1707.865,14.43542,-43.5302,134.8622,20.8054,0,0,
266.7292,2071.861,-3.002022,5.227262,242.578,-2.905927,0,0,
2089.294,1667.436,-6.731097,21.44837,123.4705,19.68811,1,0,
229.3004,1760.466,-9.684058,45.71605,68.93738,121.1947,0,0,
272.2301,1914.922,-1.099142,-4.664124,188.3318,49.56528,0,0,
264.1147,2111.477,-27.96104,33.35939,198.599,45.91708,0,0,
301.3945,2026.978,-12.85415,-21.48498,126.0522,69.16543,0,0,
137.8831,1676.624,4.605387,33.60453,79.87672,27.80498,0,0,
299.6866,2118.866,13.12649,-40.31226,186.2746,-18.25208,0,0,
394.4762,2115.953,-0.4071108,-12.94689,141.3785,27.54365,0,0,
224.5552,1914.269,-7.467805,58.84814,169.0253,11.45866,0,0,
270.7076,1567.175,-17.40688,-6.057235,57.74548,76.71524,0,0,
271.6887,1969.779,-29.93734,16.06221,122.79,77.41745,0,0,
176.2479,1550.676,-36.50361,4.470597,154.7148,0.9773258,0,0,
285.3495,1941.189,-8.737847,-66.95956,172.6899,-26.01694,0,0,
270.912,1681.573,5.364623,-75.79105,123.3987,74.85644,0,0,
239.4759,1820.6,-29.0451,-14.6396,128.4129,52.26122,0,0,
369.4615,1867.661,-31.1484,-20.56549,158.1079,62.53539,0,0,
201.1962,2076.822,4.793132,-38.9851,134.513,67.02604,0,0,
2554.41,2031.141,-10.49692,68.65172,131.7245,21.71344,1,0,
214.4705,1685.069,20.50773,-1.658212,80.40088,54.28615,0,0,
245.1601,1834.127,20.04916,70.56757,206.7211,19.80186,0,0,
261.3538,2409.252,-13.02313,-0.1339595,168.0828,53.85677,0,0,
331.9511,2228.068,-20.53054,30.94375,171.3899,83.28309,0,0,
275.2767,2107.622,0.5319343,5.096544,191.8854,44.73714,0,0,
269.7575,2108.509,-35.57639,-0.895399,165.587,57.38263,0,0,
281.881,2054.109,17.40445,96.0715,236.4991,-9.112062,0,0,
274.7053,2075.713,-26.42347,4.405616,147.6977,77.92829,0,0,
326.1967,2017.073,10.71515,16.46253,179.2991,58.56482,0,0,
2316.627,1877.807,3.445388,-9.801689,114.6078,53.0756,1,0,
346.9743,1925.685,-7.468862,23.59919,166.2538,53.50801,0,0,
264.7349,1867.715,11.02763,6.884544,187.9451,13.18471,0,0,
235.2343,1663.031,-20.1097,-6.661096,130.9516,53.34018,0,0,
249.4531,1925.453,27.93329,24.35975,269.9804,-26.92624,0,0,
307.4046,1982.277,-13.35937,46.34164,180.7742,97.50355,0,0,
238.7264,2028.082,-5.406089,7.238131,110.2804,68.4177,0,0,
284.3625,2076.22,-18.19413,37.34987,192.4089,39.16824,0,0,
351.0172,2550.173,1.819778,74.92682,345.7302,-43.19244,0,0,
3459.127,2746.647,-32.25577,-4.114459,252.7955,40.92617,1,0,
343.9152,2035.575,-23.74434,44.83303,281.6979,-67.92749,0,0,
322.8863,2688.849,-14.87033,-1.918534,208.4212,11.81858,0,0,
285.1244,2005.362,-5.724678,18.88694,134.0775,87.75887,0,0,
281.4125,1830.206,1.111175,-34.53881,165.0923,12.19834,0,0,
284.3949,1964.316,-2.567651,-40.30006,111.8855,40.42964,0,0,
372.1154,2065.064,14.99132,-9.018615,247.4319,11.41234,0,0,
310.5951,1867.721,3.796079,1.170578,186.9444,32.10264,0,0,
274.1091,2072.301,19.68988,17.35746,158.6199,43.49665,0,0,
280.8908,1828.251,-21.70776,3.874507,126.1056,57.23457,0,0,
237.5601,2051.411,-14.03717,3.286904,184.5764,31.51471,0,0,
253.7968,2059.394,-50.61186,-23.00697,133.4502,66.69817,0,0,
290.87,2012.149,-3.80907,-14.04544,166.4451,16.32158,0,0,
226.9776,1669.292,14.5349,-44.20418,148.4779,51.3055,0,0,
233.9787,1892.12,-23.31975,-21.2494,137.1047,92.01171,0,0,
312.3438,2150.991,-8.916026,26.74607,121.5908,80.58198,0,0,
324.7174,1814.783,-2.3453,5.299422,179.4478,15.07475,0,0,
287.17,1891.629,-13.49315,39.14231,133.6563,76.64771,0,0,
183.7145,1922,14.43096,2.911672,143.1437,73.35833,0,0,
206.7161,1660.59,-11.1957,2.447797,100.2113,71.75048,0,0,
232.2454,1735.734,15.64468,14.14738,193.7691,-19.17766,0,0,
353.2402,2167.765,-6.543741,6.781529,219.7325,-5.005439,0,0,
145.2447,2164.117,-9.693285,-2.273521,187.3567,46.37167,0,0,
274.2621,1846.063,-13.08856,-65.33044,180.171,-6.943618,0,0,
271.3133,2027.784,-21.13274,-48.29305,207.7444,15.35985,0,0,
300.6894,1826.986,-26.87744,6.165589,151.0968,48.8021,0,0,
321.9049,2008.565,-4.010982,-17.613,187.485,-1.364777,0,0,
280.1515,2023.038,-2.038754,-17.24319,257.5011,-34.30365,0,0,
2478.291,2151.554,4.834969,8.295584,223.8663,36.45317,1,0,
200.0201,1756.832,-17.78608,-12.01432,85.73695,54.03969,0,0,
377.0893,2793.134,-42.6241,5.391556,132.5545,118.0111,0,0,
246.9328,1694.671,63.90696,41.61036,207.0332,-22.53022,0,0,
234.4779,1706.447,10.95707,16.14483,227.4652,-33.11758,0,0,
282.9562,2079.478,-2.288112,17.23609,140.659,51.5704,0,0,
268.7745,2621.895,-23.58774,5.850707,188.9059,30.5162,0,0,
201.288,2144.286,-6.387151,4.481521,117.1215,109.9458,0,0,
284.305,1863.215,-2.386343,46.07462,273.8243,9.295915,0,0,
253.9937,2115.599,-4.920632,-31.02052,187.343,32.2187,0,0,
2653.281,2007.633,7.372904,-43.14898,142.6892,54.76777,1,0,
330.9936,1896.523,9.302029,40.52357,202.4512,-13.28432,0,0,
344.3527,2111.675,-34.15691,-6.766606,172.4055,61.70275,0,0,
277.3065,1868.851,10.18352,-38.80066,152.082,24.44829,0,0,
227.1706,1622.596,13.17993,7.332201,143.7138,0.7485784,0,0,
271.052,1651.503,-33.21318,8.593046,134.3694,54.38669,0,0,
446.289,2725.161,-19.6436,18.0738,232.7915,29.56164,0,0,
284.4405,1885.282,20.68769,-36.19945,221.3947,7.075048,0,0,
260.1936,1829.939,13.94575,-34.62747,153.518,1.617988,0,0,
2513.654,2096.925,15.34229,21.68366,102.394,100.1025,1,0,
163.668,1768.864,5.409086,3.726455,196.5769,-14.90113,0,0,
2825.239,2326.305,4.894408,-50.85592,171.9419,47.79653,1,0,
2893.509,2269.005,13.54179,36.0241,164.1764,-0.295931,1,0,
230.5011,1818.798,28.74644,67.14115,163.0633,5.30617,0,0,
188.4428,1809.866,-1.809058,4.528697,163.7542,13.48702,0,0,
375.7724,1993.328,2.516061,26.76376,167.222,32.18639,0,0,
287.5819,1909.839,1.366233,3.638476,240.6225,-29.6109,0,0,
288.5398,1724.876,-14.8501,-3.686371,211.7148,13.45196,0,0,
312.4919,2077.533,-24.90205,-17.5043,219.5438,18.11524,0,0,
233.4357,1899.469,5.69362,-11.46205,226.0774,-5.628133,0,0,
209.0392,1887.708,-57.50829,7.956686,63.32575,70.71629,0,0,
284.6214,1698.165,-18.3804,28.98166,122.4412,27.59633,0,0,
308.1417,1717.375,-9.980351,-40.23616,163.2337,23.37523,0,0,
278.2454,2047.558,-16.61161,-15.8761,169.0977,31.99029,0,0,
361.5708,2072.672,-28.32421,16.75824,162.963,37.32933,0,0,
2715.252,2099.252,-51.00283,31.58826,131.6562,43.81979,1,0,
380.7847,2077.148,-4.441652,15.41504,138.4049,62.89943,0,0,
220.6322,1944.71,6.064962,-8.560162,177.8543,22.84739,0,0,
256.2861,1985.869,8.098088,29.19953,112.4162,45.34268,0,0,
204.5599,1756.686,-4.439327,21.08958,246.0446,-13.44702,0,0,
238.2405,1729.5,9.983089,4.638756,188.0643,31.28885,0,0,
256.1557,1733.389,-8.32772,-3.364177,200.8385,15.54628,0,0,
317.159,2094.492,-22.53893,-0.2242211,183.3975,85.36433,0,0,
277.2235,2098.296,-2.619611,-49.5941,163.0945,52.49901,0,0,
2451.186,1776.446,4.937063,29.18935,261.9615,16.68132,1,0,
163.8323,1993.517,-22.03208,23.62581,98.51099,60.08339,0,0,
291.7499,1958.083,-10.03926,37.14346,145.9639,30.1413,0,0,
2440.236,1928.964,-32.91205,39.93349,196.4574,22.9008,1,0,
272.2069,1836.169,-1.028259,7.633554,86.93092,92.83984,0,0,
221.4216,1797.819,-19.92023,-29.32703,181.2703,37.45251,0,0,
336.0644,1966.136,5.53193,-17.28139,172.8181,6.182916,0,0,
216.5982,2123.116,-11.58131,-8.660371,205.5426,3.795766,0,0,
273.2118,2091.464,-4.05669,23.61552,198.9867,40.20641,0,0,
270.4725,1990.497,-7.340141,50.052,229.1919,-45.82848,0,0,
320.6762,2527.917,8.029917,-13.51894,237.053,-1.900161,0,0,
313.9566,1706.596,10.30667,-19.72235,142.8062,24.66756,0,0,
242.3008,2117.813,-20.40961,-13.58608,69.55963,143.9297,0,0,
278.3186,2052.098,-7.274421,34.55466,213.3083,32.62053,0,0,
386.5543,2696.777,-23.54296,-18.08788,204.5065,59.81694,0,0,
265.4765,2045.264,-19.5175,-8.385071,162.2941,37.8901,0,0,
270.2491,1841.513,11.62729,-40.09889,186.9839,6.526319,0,0,
196.0377,1939.922,-40.02697,45.00414,122.0423,72.95255,0,0,
236.1539,1742.622,-31.709,52.98277,118.2234,16.0238,0,0,
352.316,2633.471,-35.907,73.76211,188.4157,51.85655,0,0,
265.8921,1676.449,14.79139,28.20119,164.0659,-26.47016,0,0,
265.6412,1802.373,13.36875,-41.20663,154.4754,21.91473,0,0,
248.0289,1781.389,-20.8323,38.25062,147.8462,63.63944,0,0,
328.6919,2533.518,-2.077347,0.5689456,279.9261,-11.34821,0,0,
340.155,2044.921,19.76041,36.76764,163.4236,29.29588,0,0,
315.527,2085.207,13.6495,-17.25133,185.8511,12.563,0,0,
420.2204,2721.224,-4.7818,8.252514,276.0658,27.08059,0,0,
365.0653,2088.308,14.53511,-18.6747,239.8624,-40.81485,0,0,
222.8727,2011.218,-30.64426,6.881688,136.4994,62.73503,0,0,
313.0586,1875.48,-26.82611,53.21022,122.6031,31.28196,0,0,
2707.47,2047.417,22.34546,41.31638,248.8706,-30.69878,1,0,
344.9332,2025.906,-17.39469,131.2276,192.4588,22.09952,0,0,
3007.198,2130.584,-28.47811,-40.12662,129.9269,128.8556,1,0,
290.6644,1870.01,-4.594544,-1.76109,205.8639,29.62432,0,0,
306.1125,2079.477,-27.8316,-44.53958,153.2319,58.10399,0,0,
279.9153,2060.476,-12.22372,-51.97121,158.9826,48.00776,0,0,
194.4184,1665.285,-19.06947,-33.29219,96.02239,59.37204,0,0,
329.4344,1856.937,1.96769,-32.45102,157.6602,-0.008763284,0,0,
304.5517,2069.016,-9.123364,21.47026,196.9985,15.53652,0,0,
323.7862,1968.351,-20.89888,1.884874,155.7175,36.76258,0,0,
306.6379,2103.03,-52.60099,18.15015,149.4357,88.58825,0,0,
277.3311,2230.138,-5.749159,25.98442,254.3199,-13.00935,0,0,
258.1265,2013.257,-5.567732,16.4581,215.7329,-7.638721,0,0,
393.6248,1957.267,-25.14888,102.9887,153.4048,63.4401,0,0,
289.5409,2047.792,-33.35637,4.338174,138.2336,76.78161,0,0,
278.1047,2159.217,1.864473,1.133702,194.8348,22.23761,0,0,
361.2456,2230.011,-15.33318,-14.33103,234.1769,28.99532,0,0,
205.4644,1731.615,-39.37176,-8.125629,103.6055,61.21262,0,0,
208.1666,1797.934,30.77475,-69.52891,159.5069,10.05544,0,0,
277.4182,2320.52,35.5458,47.89745,228.5378,13.22562,0,0,
216.3813,1442.221,16.06137,-42.75706,118.8547,18.18193,0,0,
341.5075,2135.848,1.185301,-61.72744,200.4475,20.24783,0,0,
309.1382,1792.271,-13.43856,20.26452,171.4874,5.57695,0,0,
274.4464,1981.723,2.164488,23.58023,163.947,32.82181,0,0,
246.9481,2116.134,6.493268,-3.531528,179.9661,47.93047,0,0,
206.1966,1837.189,-8.636456,13.73814,164.1818,43.84451,0,0,
226.1976,1772.327,-16.43237,68.82173,143.2969,19.3185,0,0,
294.0806,1991.623,-28.7383,14.9727,96.9333,47.41647,0,0,
219.4078,1826.024,8.840688,-25.61468,137.576,29.71084,0,0,
244.4694,1685.69,-44.14919,21.45579,126.5105,56.503,0,0,
233.9959,1771.009,-33.54514,26.33603,132.3137,19.03665,0,0,
3265.592,2514.406,-7.306981,20.68996,189.6293,60.5824,1,0,
281.5167,2023.211,-23.20594,-3.134778,122.9533,96.40853,0,0,
260.8586,1817.156,-28.40924,40.55394,128.8916,75.82069,0,0,
331.2147,1968.254,-16.23864,4.875906,144.8053,90.87083,0,0,
298.2534,2080.609,11.0884,2.450887,187.4945,13.54864,0,0,
255.2626,1957.301,-35.83289,29.54154,152.7218,37.16813,0,0,
282.8783,2077.728,-23.77181,-8.811918,72.98515,83.26467,0,0,
2186.35,1946.618,18.45235,-44.34901,103.5138,43.69918,1,0,
256.7782,2120.291,-21.44769,33.35977,188.9833,30.68811,0,0,
261.224,1822.747,3.394999,11.82717,201.0233,14.84277,0,0,
330.5423,1995.103,0.7316712,-45.73999,151.961,69.72363,0,0,
268.1164,1815.527,-14.77625,-16.34211,187.6116,42.72551,0,0,
198.4692,1989.584,-22.75797,-28.16545,220.3617,23.67405,0,0,
366.7923,2109.685,-29.93417,36.36042,112.6307,97.87498,0,0,
1797.233,1634.512,-6.363551,81.32542,163.5318,15.82224,1,0,
262.2321,1875.791,2.579703,4.993386,136.001,83.05561,0,0,
211.5447,1886.058,8.934362,33.82327,246.3183,-43.19892,0,0,
225.607,1930.163,23.12228,-16.24434,162.4162,28.4039,0,0,
163.2368,1635.539,-19.63654,10.64661,93.59449,57.39553,0,0,
252.1496,1797.299,-8.789302,42.41072,148.5046,18.32692,0,0,
268.0261,1747.265,-12.70153,8.625426,85.39362,68.9949,0,0,
242.3814,1743.092,-24.55747,-43.15324,125.3006,45.92058,0,0,
292.4507,1844.226,-34.60587,19.41164,160.0127,70.4922,0,0,
264.1496,1828.754,-9.956145,-6.34546,150.6914,60.96341,0,0,
223.0638,1973.238,-20.18629,-38.99992,164.2476,49.55065,0,0,
322.3494,2005.845,2.145228,12.01704,155.4652,60.94878,0,0,
270.025,1888.047,17.71905,-20.42123,173.1431,25.20597,0,0,
2632.913,1934.289,-7.618646,8.654813,211.1376,13.75269,1,0,
319.6505,2001.501,-16.41499,-32.92412,134.8631,67.18414,0,0,
330.0484,1940.918,12.51538,-4.48367,138.2626,39.78264,0,0,
347.0801,2171.691,3.373993,4.836495,188.7806,12.34466,0,0,
255.2466,1781.882,-3.231192,38.75937,196.231,22.88125,0,0,
375.4268,1805.686,-10.32689,12.63021,170.9993,41.38322,0,0,
347.2973,1877.246,-11.19368,3.641061,216.6923,36.28302,0,0,
351.825,1766.303,-8.009657,-34.92009,211.1664,-1.395356,0,0,
260.2576,2125.71,11.28137,33.22005,142.1514,65.45703,0,0,
356.4256,1968.215,12.10781,23.40032,214.5228,-23.09629,0,0,
274.7285,1711.314,0.2304216,50.56269,175.4633,-1.24806,0,0,
223.0225,2152.967,-5.503798,31.31922,186.591,4.476017,0,0,
284.4134,2016.215,-3.58104,-4.553464,178.6343,64.44851,0,0,
248.7182,1785.38,-18.6635,-8.161781,160.0811,43.92209,0,0,
233.5138,1928.194,-30.67444,69.30505,121.8626,31.95043,0,0,
282.2615,2229.415,-4.634476,-13.14221,165.9634,38.87238,0,0,
291.8373,2181.857,-39.30401,42.74344,180.8142,44.77528,0,0,
224.4216,1906.106,-10.77295,-50.66975,137.87,50.37506,0,0,
312.3219,1816.004,-0.8963748,-34.49933,144.1717,22.67131,0,0,
287.0228,1704.697,-18.3446,17.64098,165.3485,35.6312,0,0,
262.5831,1707.289,-28.39504,-28.41396,130.3877,39.42533,0,0,
215.5944,1754.796,-14.18867,-51.65672,162.6802,33.62112,0,0,
609.5317,1480.025,11.97549,-23.25412,167.6501,33.7846,0,0,
216.7542,1795.814,14.38625,8.645412,166.132,42.693,0,0,
255.6001,1746.704,-28.61358,68.37746,97.87295,86.30338,0,0,
285.5823,2000.41,-22.22645,-23.52962,239.8531,-8.915284,0,0,
303.4671,1984.707,29.61146,-54.22859,165.1848,77.1021,0,0,
262.8782,1843.542,23.22212,-0.5114167,240.8302,-58.44948,0,0,
309.324,1839.526,-10.53763,-25.75862,181.823,49.33135,0,0,
250.6501,2241.343,-43.39325,-9.690657,205.4012,19.38557,0,0,
2622.041,2258.221,-10.77802,-33.07679,81.24198,66.81495,1,0,
286.4702,2074.966,2.451691,30.8591,237.0992,26.06806,0,0,
225.0449,2152.838,-5.216214,6.872962,198.0148,36.03114,0,0,
317.7993,2110.951,-1.609773,-18.11349,158.7104,31.56646,0,0,
275.6306,2091.122,16.22839,-61.32197,176.4965,45.31047,0,0,
274.3818,1946.722,34.52266,-11.4658,243.632,-28.2387,0,0,
149.9908,1881.865,-17.3653,31.81273,156.8978,0.1644178,0,0,
306.9386,2141.644,-27.42677,47.699,107.949,58.89262,0,0,
262.9653,1889.283,7.319568,-36.11483,165.264,17.51254,0,0,
293.0734,2063.187,-26.70892,-37.39951,139.2003,83.4398,0,0,
260.3085,2153.143,-25.91403,41.3236,179.1384,32.95309,0,0,
237.5728,1918.215,-30.7515,40.09902,151.6237,4.096362,0,0,
216.6726,1842.236,0.9232171,-22.71488,116.1761,45.96619,0,0,
213.974,1738.782,-6.6478,-2.513275,206.0192,-46.34281,0,0,
247.3191,1682.191,-21.8447,-24.06302,139.6925,42.16467,0,0,
357.5043,2765.227,36.44043,40.27612,268.4067,-49.93356,0,0,
2874.238,2009.964,-5.18919,12.13215,163.154,64.0975,1,0,
255.0919,1889.91,3.935544,47.21237,180.3584,-29.86544,0,0,
357.9311,2304.213,-10.38244,-3.544,159.5482,76.58776,0,0,
241.9312,1891.216,0.2751644,-17.78108,80.61868,74.82249,0,0,
3017.269,2131.933,-8.504603,-44.8943,178.1896,54.90019,1,0,
209.7688,1737.042,-7.361437,51.17068,205.9982,-3.295706,0,0,
322.1354,2258.171,-26.16652,30.12695,225.7252,41.79015,0,0,
287.5992,1995.222,-16.03707,38.05634,180.5207,20.41288,0,0,
201.5041,1955.093,-48.55877,34.65235,95.00206,57.48653,0,0,
190.3041,1830.608,-39.18444,24.87848,173.9442,32.83894,0,0,
354.2435,2258.546,10.3993,-8.252972,190.0816,43.55326,0,0,
204.0853,1697.516,-21.30793,1.761893,182.0972,12.52327,0,0,
289.6728,1874.622,-8.257727,-28.143,133.8703,90.46665,0,0,
275.5666,2002.987,-9.678822,-42.65934,212.7162,-3.681473,0,0,
284.6266,1960.756,-17.39452,21.42593,165.8004,39.62053,0,0,
260.995,1744.134,-17.80494,-33.41383,168.2392,-1.173542,0,0,
348.9134,1981.075,7.272358,9.838408,194.7402,7.439818,0,0,
390.601,2090.708,-23.46306,-13.07547,124.435,82.2966,0,0,
286.7944,2095.269,11.46649,8.533154,209.0426,-3.359738,0,0,
265.7404,1643.462,-7.31983,-39.60883,136.3292,37.06448,0,0,
265.9007,1821.596,-22.25837,-1.141612,83.52814,90.66384,0,0,
267.384,2144.473,2.382521,12.6039,250.2465,-4.831496,0,0,
312.0246,1896.631,-14.55395,-24.32152,71.38537,108.0365,0,0,
351.8579,2347.481,-23.05425,33.3667,167.7636,42.02796,0,0,
331.8504,1896.977,-3.040231,22.66527,110.5872,91.76072,0,0,
277.6388,2068.763,-24.56608,26.29943,131.3658,42.52361,0,0,
330.2458,2223.695,-17.8578,6.028688,149.897,71.82323,0,0,
300.251,2002.66,-7.74638,-17.12111,162.865,38.46104,0,0,
271.9858,1853.923,-44.72156,15.67115,84.10516,86.1777,0,0,
2290.63,2091.942,-8.384432,-19.44561,140.7724,60.0408,1,0,
243.3183,1706.979,-10.57642,10.36905,136.6403,16.5464,0,0,
236.8348,1801.143,12.361,93.23804,202.9611,14.46929,0,0,
208.5069,1988.269,-21.11944,34.05871,111.1817,54.50248,0,0,
319.1196,1710.103,24.59008,-0.4643284,171.9303,-4.633493,0,0,
270.0781,2140.629,-8.895967,-30.52526,204.0653,42.01889,0,0,
214.1934,1999.513,-8.548588,18.10561,140.9209,48.51311,0,0,
201.3114,1994.974,5.971195,1.581226,196.0417,54.57891,0,0,
369.5286,1860.305,16.20676,-9.584811,130.362,64.12258,0,0,
2402.278,1912.595,-0.1092937,-14.84045,185.4358,18.01303,1,0,
211.7967,1709.138,-26.66842,29.75611,158.3668,26.55605,0,0,
291.0154,1812.006,18.97566,-10.85212,266.2792,-41.2896,0,0,
236.7386,1940.929,8.131516,-41.05812,145.1492,45.21022,0,0,
269.0685,2023.547,-5.162422,-18.00533,99.39513,95.1019,0,0,
271.7956,1960.432,-12.00727,7.645811,96.77094,63.98666,0,0,
174.9969,2032.805,-1.139902,41.20208,135.1051,28.86021,0,0,
253.6113,1844.824,-33.81802,25.23763,196.6079,30.72113,0,0,
2798.294,2262.577,5.504778,-8.871478,234.9384,-27.37766,1,0,
189.6077,1993.04,15.64084,-27.08563,170.07,11.25842,0,0,
356.937,2154.595,-24.90849,6.511009,162.428,47.67395,0,0,
247.2804,2206.204,-17.69392,35.61445,218.6839,3.356363,0,0,
259.237,1751.603,3.560048,22.55578,197.5083,13.47828,0,0,
382.4137,2245.169,0.3239833,6.871155,190.863,5.407116,0,0,
306.0747,2449.383,-26.24017,-33.66375,186.5508,34.84627,0,0,
264.5728,1928.396,13.02645,-13.32345,97.39838,32.06553,0,0,
292.064,2125.229,-17.45732,1.649428,230.0591,-6.496318,0,0,
226.9556,2005.436,7.134485,30.17698,250.6305,-18.37117,0,0,
296.229,2188.921,-41.27356,-38.18654,229.5425,36.98656,0,0,
309.5184,1768.655,21.41328,-5.407553,156.8934,7.931185,0,0,
225.6951,2173.535,-9.05943,-22.67667,171.8173,51.42414,0,0,
209.3697,2227.907,-13.52761,53.93716,137.0026,67.68865,0,0,
318.6087,2001.511,-6.297499,3.508008,160.2181,80.70547,0,0,
234.8334,1958.412,-19.21856,-34.00215,105.2075,55.17468,0,0,
185.6708,2073.374,-10.53612,18.51237,131.1363,68.70803,0,0,
238.9117,2048.062,8.547645,12.78611,137.6563,84.37358,0,0,
254.1843,2078.081,-8.279744,-9.56292,143.8695,23.5118,0,0,
