Target Value of 0 = negative
Target Value of 1 = positive
Target Value of u = unclassified (Advanced Classification Mode)

Ch1Amplitude,Ch2Amplitude,Ch3Amplitude,Ch4Amplitude,Ch5Amplitude,Ch6Amplitude,Bd,IPC,
297.2886,2865.849,-47.45514,-9.955254,210.3212,72.09869,0,0,
259.3945,2698.905,-5.49494,-36.88848,273.4547,3.252268,0,0,
346.641,2575.152,-19.47739,2.266453,230.8824,24.83029,0,0,
342.2516,2702.843,-35.72938,-32.37077,237.2626,35.39645,0,0,
279.2815,2641.11,-2.773594,-26.11306,189.0964,46.81107,0,0,
291.411,2639.583,-10.66598,7.136478,239.0116,-3.998214,0,0,
313.6187,2671.439,11.85335,-46.95044,289.958,11.89847,0,0,
320.6233,2692.512,-1.425889,-1.157947,223.5864,74.15127,0,0,
321.3943,2589.93,-13.80699,9.219162,220.4675,81.21113,0,0,
344.3266,2661.818,-5.522745,-74.43593,255.2545,46.02915,0,0,
306.0912,2705.27,-2.776326,20.65481,202.0002,66.26511,0,0,
334.483,2475.208,11.78546,-14.0386,206.4742,55.65935,0,0,
205.0277,2835.28,-31.6522,-5.402827,257.282,37.2892,0,0,
300.5877,2671.684,-15.76664,-21.00103,219.8397,34.28041,0,0,
256.5467,2786.529,-8.403734,33.88927,185.8428,32.56286,0,0,
358.6651,2570.58,-6.717552,-48.58988,255.877,28.07776,0,0,
278.4012,2560.134,-14.74882,-17.29797,177.8094,61.53277,0,0,
255.536,2961.148,5.818188,12.82264,276.6263,-9.933466,0,0,
367.7693,2664.507,-39.94676,-13.60131,145.6994,133.6923,0,0,
323.2334,2816.04,-4.711172,-14.47837,296.252,10.3026,0,0,
359.0626,2730.101,11.03202,27.59841,228.6121,33.42876,0,0,
323.4107,2698.052,-7.871724,-8.154033,184.3875,98.04048,0,0,
290.4218,2713.854,-29.85441,35.39495,215.7231,41.85518,0,0,
308.8713,2713.924,-28.93955,-1.695133,296.4435,15.7022,0,0,
424.9016,2568.702,-27.99571,-48.62346,229.241,35.2314,0,0,
291.03,2723.913,7.389547,-20.01692,251.3684,18.61847,0,0,
261.5028,2826.478,-8.122719,51.93549,269.3045,25.8886,0,0,
284.4816,2651.976,-57.47845,-29.23587,258.0458,18.4169,0,0,
263.5034,2752.191,-0.40626,-20.08737,244.0111,13.88944,0,0,
347.7979,2592.01,-7.092391,20.82443,205.9444,28.22697,0,0,
316.1962,2617.757,-28.96704,-50.38262,243.3226,37.46537,0,0,
405.3748,2543.993,-17.37928,-51.71313,252.3204,37.19439,0,0,
308.9215,2761.494,-20.78214,-50.3258,254.9928,66.15007,0,0,
275.6671,2710.973,17.81516,93.70833,244.0733,-0.1144173,0,0,
353.736,2605.055,18.59611,6.375639,207.8919,50.03836,0,0,
419.3141,2654.773,-6.969098,-15.91789,211.4091,64.73525,0,0,
317.9569,2776.379,-61.86057,-0.1170073,199.2695,111.1874,0,0,
344.603,2683.828,-7.651776,28.59943,282.3022,1.69086,0,0,
350.7899,2673.546,5.411742,20.03504,194.8687,49.40018,0,0,
210.2805,2912.887,0.7769859,33.49588,274.5245,13.22005,0,0,
310.9572,2598.998,-8.906727,15.5008,188.1784,49.31306,0,0,
326.1193,2675.707,-9.442995,-41.95598,189.3986,64.56568,0,0,
310.7809,2647.165,-24.74425,-7.001503,297.9291,-14.18382,0,0,
413.3807,2559.854,-33.62568,22.35084,257.6923,22.44269,0,0,
278.3686,2802.753,4.147472,-19.12704,203.7606,65.0373,0,0,
355.2507,2799.377,4.580176,-9.059959,264.8085,38.6636,0,0,
349.4692,2556.055,6.047648,52.17978,218.8904,23.34335,0,0,
331.4462,2569.184,-16.31094,-38.74147,219.3033,57.82198,0,0,
348.1083,2678.844,-28.54422,-12.77295,284.3909,23.30239,0,0,
300.4581,2711.515,-19.53497,42.8611,211.0134,37.83111,0,0,
290.0204,2681.66,-17.66573,39.49591,219.7764,46.80545,0,0,
239.8857,2743.279,11.37091,-46.13858,203.8016,35.80303,0,0,
328.1803,2573.034,-6.896254,20.64042,223.7768,13.16502,0,0,
392.4331,2738.659,-34.6224,12.18002,236.4141,20.09637,0,0,
358.5423,2741.097,-21.22946,21.50302,275.0062,-0.8242134,0,0,
378.7992,2655.726,15.68091,9.962781,306.7225,-16.67245,0,0,
251.6916,2677.834,-2.656679,57.21609,281.4338,26.18449,0,0,
302.2393,2619.589,-27.28678,11.5776,162.8698,108.6745,0,0,
364.6663,2596.14,-15.13486,-17.58879,246.1416,68.01622,0,0,
325.4673,2624.026,-26.13046,-37.51967,230.3161,64.68458,0,0,
351.8612,2614.476,-30.64418,3.657587,246.521,32.18566,0,0,
301.153,2695.176,14.8029,-8.427351,215.9783,-17.75585,0,0,
323.412,2744.836,-0.4645728,-36.93423,253.0957,29.5939,0,0,
309.98,2690.309,-15.57214,-24.81739,196.2153,59.59818,0,0,
349.1274,2663.524,3.973742,-45.50035,205.8665,61.16465,0,0,
396.0505,3090.426,-4.963676,-2.475472,287.559,37.26048,0,0,
273.1726,2696.401,12.13327,48.29809,209.8659,34.42055,0,0,
295.3949,2614.073,-3.217407,17.84637,216.7801,39.05229,0,0,
294.1028,2654.008,2.587246,3.161164,243.3646,33.10073,0,0,
368.7231,2684.268,23.02797,-67.12706,253.9727,32.61445,0,0,
276.1501,2672.404,-11.68908,-18.86168,176.7471,70.84235,0,0,
376.7811,2590.752,-20.46706,-7.459184,259.2682,62.97123,0,0,
328.4268,2661.952,14.6027,-23.73795,225.5996,22.05097,0,0,
354.9898,2553.348,-4.61458,6.919024,289.3651,-8.359537,0,0,
353.2957,2667.074,-35.05311,-11.63663,166.2012,113.176,0,0,
366.3602,2570.83,-1.879232,2.915504,193.8644,35.70803,0,0,
386.107,2694.018,5.791382,19.39026,271.6696,-18.43066,0,0,
277.9923,2804.839,-19.92006,-41.614,265.8793,31.87519,0,0,
230.0368,2689.588,22.79093,40.9663,274.408,-1.347331,0,0,
226.8726,2801.401,-30.96186,-23.05684,216.7221,78.60886,0,0,
323.0839,2677.773,-8.979259,-46.26398,249.835,26.03339,0,0,
181.7646,2872.704,4.95523,6.349264,296.1686,23.94102,0,0,
296.626,2617.731,25.86299,-10.58033,281.1127,4.561229,0,0,
299.7378,2734.15,-6.688408,-5.321858,209.9018,67.27158,0,0,
281.5136,2620.805,-22.47089,3.386935,221.6877,57.31609,0,0,
320.5705,2705.687,6.36821,12.97976,260.7196,43.31804,0,0,
193.8251,2740.752,-6.034294,39.93405,205.4702,61.2383,0,0,
264.6053,2684.137,-8.093388,31.31483,289.9557,18.00288,0,0,
298.6573,2652.247,-19.40301,-33.85439,229.4652,52.58446,0,0,
376.3124,2672.122,-40.22466,-6.096418,253.0036,35.11696,0,0,
295.5584,2612.959,6.484102,-19.57251,187.3047,68.39175,0,0,
377.5808,2693.651,8.27847,-12.1076,267.341,25.52338,0,0,
236.672,2782.693,10.42515,9.232837,230.5957,32.19051,0,0,
317.8281,2686.835,-22.43945,33.26542,204.7803,48.11018,0,0,
300.7572,2711.375,-17.68838,-12.63676,184.2203,95.67361,0,0,
265.4026,2724.053,-18.75878,-11.13992,199.4801,75.97901,0,0,
298.5658,2772.705,5.745188,-23.30915,237.2721,24.39352,0,0,
379.9475,2548.116,-12.98939,24.83127,237.4656,40.41824,0,0,
305.303,2703.639,20.89919,-16.43716,252.4234,40.78993,0,0,
340.0264,2723.332,6.123713,19.23837,211.9091,41.96099,0,0,
383.0086,2653.311,-17.81286,-5.573009,289.2406,9.517934,0,0,
291.608,2709.978,7.147002,-2.31565,222.375,21.68748,0,0,
271.2055,2788.427,16.48164,-18.8861,205.6516,50.4286,0,0,
306.9184,2667.351,-17.47238,13.00558,197.3237,68.30039,0,0,
302.638,2688.456,16.92334,-35.63393,223.0034,22.46572,0,0,
315.9309,2658.504,-30.21833,40.58433,209.7131,57.33519,0,0,
318.2385,2611.241,-12.06746,-15.44109,260.7964,-4.803056,0,0,
307.86,2713.464,-13.51919,-39.78356,259.2233,42.75548,0,0,
314.4151,2698.956,5.387482,6.244403,253.8753,29.69544,0,0,
428.0087,2485.741,-3.495074,16.63137,295.5748,13.96274,0,0,
325.6043,2683.348,3.126972,25.86603,223.0515,56.75135,0,0,
309.9337,2663.058,14.00484,-2.663865,213.4113,54.52706,0,0,
333.6195,2699.405,-0.3087493,3.307991,245.539,54.00108,0,0,
394.7739,2621.855,-15.63282,74.30762,209.3304,41.43925,0,0,
197.6186,2739.534,-25.57,2.841433,164.5573,92.93184,0,0,
364.7711,2650.476,-12.59141,-6.336295,230.5781,76.31244,0,0,
313.9887,2631.144,-35.67174,36.85809,266.6837,8.396574,0,0,
372.2787,2561.94,-11.35033,-30.27435,217.1509,48.56652,0,0,
306.752,2772.106,-22.85709,-17.29929,240.8334,39.94802,0,0,
268.0389,2678.044,-25.35119,-23.191,194.076,56.79288,0,0,
347.3676,2661.624,-6.014573,-43.14206,186.196,61.4868,0,0,
232.0863,2844.936,-30.87444,15.53803,216.7062,63.27185,0,0,
355.313,2583.698,-13.15592,14.35091,190.9044,92.07293,0,0,
339.8779,2665.843,-22.34521,-36.1454,198.6621,80.89379,0,0,
287.7023,2727.053,-12.60442,-38.98824,221.9124,41.71371,0,0,
347.6754,2604.52,0.9757909,17.60423,209.5518,46.90942,0,0,
284.6736,2648.709,-18.68117,74.31915,246.5092,46.73408,0,0,
369.0139,2473.804,5.006437,22.36873,296.6517,-8.095277,0,0,
258.303,2677.123,14.10458,32.35271,289.2309,-17.35686,0,0,
414.4972,2645.279,-17.55375,29.385,250.0687,41.36567,0,0,
355.4498,2690.561,-56.44199,-34.54378,151.1257,117.8335,0,0,
333.5743,2592.891,-11.27339,14.90491,216.6338,29.55997,0,0,
269.2487,2657.167,-14.76452,-54.48662,243.8728,14.97686,0,0,
313.2162,2644.313,-8.377311,-28.14941,270.667,-7.176764,0,0,
263.8782,2672.361,13.08119,2.310906,214.432,-35.19234,0,0,
273.2173,2601.885,13.63232,44.36633,202.8511,-13.79158,0,0,
348.0374,2585.886,-10.5098,1.886889,135.6449,90.2025,0,0,
344.0045,2653.158,-12.55753,-5.112327,255.7954,40.77957,0,0,
374.0732,2615.007,-2.993504,-20.6182,253.2433,48.44193,0,0,
274.1238,2619.852,-47.08667,22.40444,233.1834,76.50822,0,0,
374.4406,2545.564,-30.83752,44.17067,294.0598,51.86803,0,0,
238.6405,2996.813,-24.84171,-2.214388,300.1239,74.54693,0,0,
279.7289,2718.986,-36.51876,-19.01171,219.7321,63.84781,0,0,
259.9573,2808.567,-41.88085,36.15464,247.5313,67.01395,0,0,
240.9774,2744.413,-19.17026,-10.71317,164.7415,56.76112,0,0,
268.7093,2964.847,7.530328,-21.47497,287.8784,-7.617155,0,0,
290.7052,2672.422,7.585119,31.70553,225.6875,32.31179,0,0,
276.9014,2718.324,-0.3278569,17.27152,306.2154,-3.381065,0,0,
312.2958,2582.512,-4.604409,-9.767699,249.3389,21.55895,0,0,
264.6373,2935.823,22.89876,-29.58744,284.618,1.747942,0,0,
276.1541,2727.132,-30.31933,-25.18868,227.1864,55.72385,0,0,
279.2335,2876.305,-45.46389,-43.29301,252.2166,78.97849,0,0,
213.4072,2735.299,-32.20657,58.02894,265.2019,67.30834,0,0,
321.0761,2721.591,-37.91901,-33.20838,186.475,115.34,0,0,
314.4577,2632.253,-14.18167,-17.46329,261.6926,32.78346,0,0,
213.5835,2830.992,-19.49652,5.778858,252.3499,83.62923,0,0,
280.4961,2742.87,-18.49752,-68.03127,248.1328,75.45169,0,0,
412.7697,2663.569,-12.21292,24.10491,271.7574,5.806211,0,0,
250.8133,2828.216,-9.948923,22.44528,180.2617,42.51031,0,0,
292.847,2728.867,-17.60033,41.75015,208.6524,61.48366,0,0,
313.9932,2766.129,-11.77602,-53.75438,243.8165,55.61483,0,0,
403.6237,2606.433,-1.567296,45.24023,274.0899,46.11347,0,0,
334.6527,2695.969,-10.34599,5.771435,246.6105,55.04671,0,0,
356.8054,2604.426,-20.08733,-7.1759,303.9232,16.77473,0,0,
375.2643,2639.137,13.08444,44.38202,280.1784,17.00682,0,0,
375.6346,2538.334,6.067355,-53.03661,265.0742,19.68284,0,0,
203.8117,2848.103,-14.26373,34.0199,198.7045,86.16331,0,0,
299.6597,2488.619,-26.80896,59.47456,225.6726,68.80724,0,0,
260.8457,2917.462,-12.58172,83.49039,263.9312,54.41571,0,0,
310.7729,2770.908,-27.10756,47.30323,234.4927,64.13239,0,0,
325.9596,2689.881,-6.131617,-10.67172,271.6909,11.98911,0,0,
343.2827,2597.989,-25.27748,-19.36418,241.4842,50.2406,0,0,
201.1192,2885.026,-11.8455,18.26534,256.926,34.20873,0,0,
310.6115,2722.95,-8.213162,38.02962,186.992,64.05893,0,0,
362.5856,2675.817,-22.11747,17.40884,220.2398,65.39582,0,0,
315.7095,2687.832,-18.33421,-8.949709,163.9831,106.7478,0,0,
286.145,2651.817,11.04112,-12.30798,205.2486,75.42175,0,0,
338.4222,2646.606,13.01112,-5.440941,220.1503,43.75712,0,0,
367.9813,2512.235,20.87684,59.75381,261.0568,-2.724825,0,0,
319.1687,2678.747,11.09009,70.03828,244.2846,64.32111,0,0,
306.2349,2677.179,-9.315652,23.99848,262.4601,-2.833954,0,0,
268.8167,2827.422,-12.78415,-5.493007,300.3936,29.7997,0,0,
391.6732,2494.108,-2.693207,-48.45424,274.0575,29.32646,0,0,
314.7845,2661.938,7.337239,17.10639,229.9482,8.477753,0,0,
249.3791,2696.362,-1.480323,-14.99942,224.72,-0.6435139,0,0,
236.1079,2863.15,-25.56945,-17.76597,218.4154,56.44948,0,0,
279.574,2731.685,-26.5132,-3.898256,292.8,-0.4055885,0,0,
290.3838,2737.779,-11.5152,47.98103,221.0441,-2.6316,0,0,
292.3041,2767.178,-17.52659,36.91133,252.3515,-12.28047,0,0,
420.0407,2470.035,-11.15147,-0.0569471,247.2942,7.72652,0,0,
253.0561,3038.917,1.977961,-33.64494,291.885,23.98139,0,0,
304.162,2735.292,-5.276328,31.57499,239.583,66.85905,0,0,
270.9911,2757.616,-2.941133,-27.30658,200.8382,66.10725,0,0,
298.7505,2753.185,-22.69833,58.92572,246.0319,67.29133,0,0,
197.7057,2784.505,-7.414465,1.86801,220.7571,37.63547,0,0,
330.2289,2747.333,-11.49231,-74.75097,263.6914,45.73587,0,0,
273.1822,2746.946,-10.05713,-3.85502,232.9095,18.3918,0,0,
270.7632,2758.898,-17.22125,15.41778,215.3022,24.23871,0,0,
224.6945,2762.637,10.16885,6.271388,235.6311,0.557452,0,0,
311.5104,2629.196,-11.87569,-9.537461,203.7828,67.90707,0,0,
278.5646,2682.302,-5.273981,5.152901,243.8815,44.13519,0,0,
313.3055,2673.29,6.415962,19.42471,201.2569,59.60623,0,0,
324.9574,2660.826,-8.513725,-11.72348,243.8066,15.03435,0,0,
345.2417,2720.993,20.29667,-39.65105,198.1915,83.91521,0,0,
225.0276,2769.916,-22.68867,28.81801,253.197,36.43685,0,0,
299.1861,2655.953,-17.48615,-8.688436,237.7543,23.23806,0,0,
370.0675,2636.89,-25.24878,-5.313375,175.1467,99.24548,0,0,
361.3045,2621.257,-33.51811,-2.533176,280.334,13.15213,0,0,
277.4826,2635.748,-10.2731,-2.104543,231.6781,33.83033,0,0,
337.0541,2686.667,-22.28685,9.33998,246.8456,28.03714,0,0,
313.9827,2626.834,-8.739047,30.90579,251.8101,-0.9506873,0,0,
302.2164,2614.875,-13.73693,-17.17006,167.5263,92.07928,0,0,
376.1786,2549.024,-20.73559,-21.92373,202.7936,56.91605,0,0,
311.0219,2627.014,-10.83787,1.448975,251.2159,24.62267,0,0,
250.7042,2678.079,25.16165,-27.87285,243.0185,-3.814911,0,0,
372.1413,2628.179,24.57149,16.32204,193.3728,73.57192,0,0,
389.5678,2566.253,12.18758,-41.82843,260.8198,33.73976,0,0,
296.4698,2779.604,25.68874,-38.80868,238.7172,60.94471,0,0,
341.5829,2589.127,-30.80297,38.65048,229.4596,44.09482,0,0,
304.4746,2716.292,-37.0962,64.21002,213.443,96.59149,0,0,
259.2067,2778.609,-11.92859,-41.31631,190.9602,76.51895,0,0,
256.7993,2778.243,-2.011735,-13.31189,254.6761,0.4764097,0,0,
385.0632,2657.947,-35.7478,67.12621,197.1475,65.00632,0,0,
210.1548,2795.365,-2.766734,29.87354,175.8048,69.88139,0,0,
311.0672,2620.227,8.074316,19.74247,203.9279,28.87949,0,0,
295.145,2821.354,0.337207,71.65293,252.591,10.15483,0,0,
315.2127,2653.816,-17.7231,-40.29861,261.4899,34.08387,0,0,
325.5367,2655.487,7.120265,-1.04625,188.89,43.25209,0,0,
242.8105,2712.326,28.35172,19.38107,246.9076,6.220365,0,0,
318.8475,2634.532,17.79081,-27.43986,221.8972,39.74564,0,0,
334.0363,2675.711,-2.074006,-39.99903,224.2543,53.30194,0,0,
274.2059,2841.617,-22.69946,29.6588,260.6187,35.86338,0,0,
306.2393,2610.466,-1.154853,23.0822,212.9724,77.90014,0,0,
300.88,2641.136,4.970332,-1.501365,256.3509,7.623227,0,0,
360.6896,2683.429,-38.42561,14.52592,201.6192,110.5811,0,0,
354.6721,2548.716,-11.94361,-38.88015,187.5711,74.55023,0,0,
329.9128,2575.93,9.214496,-80.34692,194.8844,56.34632,0,0,
320.2198,2639.13,-25.11882,20.25282,326.413,-18.62011,0,0,
337.2362,2546.139,-22.26836,-31.61746,184.6445,53.70134,0,0,
296.6597,2651.32,0.004295766,-3.894198,235.6673,3.650264,0,0,
361.4865,2628.93,-17.21887,15.22522,249.7774,14.85356,0,0,
238.4937,2721.345,16.86264,59.63511,251.7525,58.79386,0,0,
320.2473,2616.73,7.065082,30.3222,279.8545,26.82881,0,0,
430.1005,2514.255,-7.077259,-2.354933,234.9455,66.7389,0,0,
322.498,2574.168,-10.67667,39.92931,236.358,27.32431,0,0,
281.955,2658.207,18.27264,-1.164035,328.9001,1.136646,0,0,
246.4158,3040.004,15.70439,-4.911998,281.9117,72.69741,0,0,
341.9759,2600.713,-17.38965,11.0273,263.1727,36.89826,0,0,
301.34,2536.531,-27.13353,-42.24169,190.0337,80.31999,0,0,
322.7895,2653.054,-2.880628,-42.64594,294.0211,44.46732,0,0,
332.5247,2769.512,1.96784,6.536381,336.5115,-23.63239,0,0,
343.2953,2661.44,-2.87986,-30.05289,227.9422,51.92756,0,0,
335.3752,2641.033,-16.05568,-2.222229,290.0175,-3.769897,0,0,
382.9,2716.758,-10.46582,-0.8568608,232.7961,26.53338,0,0,
268.7354,2768.118,0.02258852,-33.04882,152.9806,84.36726,0,0,
202.9794,2774.662,-11.53571,-3.840017,217.4965,35.0928,0,0,
302.7321,2694.215,-16.12313,-5.506195,247.8392,4.982073,0,0,
331.0635,2718.829,19.2485,15.89753,282.2113,6.575089,0,0,
257.2451,2691.624,-6.24013,20.0003,263.4182,29.31355,0,0,
289.6192,2749.739,-3.759291,56.19149,248.1226,40.7589,0,0,
323.7572,2664.78,-4.146122,10.67673,250.1904,35.991,0,0,
253.661,2705.715,-5.979672,-30.00741,272.506,16.46045,0,0,
223.7118,2718.04,-9.114729,4.913456,226.9373,83.98494,0,0,
314.537,2634.4,-6.427038,-12.58518,223.0189,44.25686,0,0,
329.6091,2608.94,-30.47981,50.99586,249.6931,39.28334,0,0,
268.3474,2726.512,2.457442,12.76665,204.0835,13.86398,0,0,
264.1104,2722.506,-2.810496,17.17785,132.4092,95.33478,0,0,
361.2093,2623.323,-10.48988,-20.55641,184.3642,56.0065,0,0,
377.4499,2652.32,-46.31948,-14.442,178.901,61.8912,0,0,
227.7638,2737.863,12.02078,14.50544,244.6578,-5.308687,0,0,
343.6227,2691.475,-38.44437,-12.34032,169.2344,96.70614,0,0,
415.7668,2462.883,11.72523,-14.02265,210.3037,68.49788,0,0,
301.6349,2581.456,-23.75125,28.02999,218.9922,59.59286,0,0,
410.762,2566.945,-11.46189,54.84704,305.903,-5.448722,0,0,
270.7035,2725.077,-19.05259,-1.11238,188.7031,117.6687,0,0,
320.4594,2590.247,4.291334,30.75914,232.3115,38.31867,0,0,
366.2244,2582.755,-17.56364,-28.60856,188.5549,69.1275,0,0,
282.3424,2756.381,13.73196,-6.9483,246.8269,-22.99691,0,0,
371.9991,2607.02,-26.06508,31.12085,170.5264,97.82491,0,0,
302.9506,2766.111,-29.35027,27.18893,213.5687,65.44619,0,0,
240.8519,2831.265,-25.3357,-25.94466,252.8557,12.64367,0,0,
334.3862,2572.755,-31.60266,23.52691,221.6594,63.48153,0,0,
296.7752,2714.841,-7.071184,-22.3406,245.2347,34.0897,0,0,
276.7906,2697.573,-22.153,-23.5099,238.1454,41.42742,0,0,
262.136,2697.076,-13.54411,43.11236,238.6666,53.96873,0,0,
311.3824,2529.322,-33.53474,-54.35704,159.0766,115.1848,0,0,
425.1202,2612.276,-30.13173,-46.76894,251.8538,46.86334,0,0,
272.8754,2731.296,-39.6052,9.699492,251.076,30.28967,0,0,
224.4632,2770.408,0.2626562,-2.765775,204.4348,35.25615,0,0,
341.5646,2683.121,-40.65697,36.47501,196.3622,40.04747,0,0,
224.7878,2834.622,-2.602915,-25.43769,246.5766,28.08635,0,0,
277.8108,2688.118,-37.5169,12.13334,138.3418,90.14306,0,0,
314.5534,2672.925,-30.44348,-15.76558,242.4225,28.47176,0,0,
280.2034,2622.604,23.8039,-52.83691,216.947,64.80141,0,0,
267.304,2721.8,15.44198,-0.1599502,238.0429,26.98222,0,0,
244.1451,2815.868,5.019241,39.43558,305.2711,58.38689,0,0,
328.0136,2651.269,-23.02109,-14.2673,139.838,119.5901,0,0,
445.5195,2502.736,-10.49803,11.18698,226.3513,37.62741,0,0,
272.6867,2624.067,6.949517,8.790494,317.944,-4.304875,0,0,
288.6195,2675.755,4.213143,52.47411,201.6259,43.13092,0,0,
281.6461,2689.851,-18.62175,-38.04547,228.0086,30.12358,0,0,
318.8016,2618.361,-18.44096,9.848344,184.5349,39.75541,0,0,
316.5809,2610.037,-0.8814391,21.8442,289.1412,-24.73471,0,0,
290.1498,2784.503,-25.26657,-67.14539,249.8112,86.13879,0,0,
321.5244,2587.154,3.501175,-23.83357,237.7131,38.38225,0,0,
326.148,2644.786,1.844727,-0.7042521,262.9844,-20.63447,0,0,
297.6453,2773.998,14.79736,14.55731,229.9865,7.330002,0,0,
385.5721,2636.174,-9.862201,-26.13477,173.1532,100.2139,0,0,
325.1003,2616.025,0.1663986,18.20305,199.703,76.26057,0,0,
261.9864,2691.403,26.77992,-14.86624,233.989,76.40202,0,0,
329.7841,2607.291,-6.551753,-30.87198,244.8889,43.28927,0,0,
267.2837,2697.729,19.39227,-0.6141582,280.47,-14.38317,0,0,
286.2511,2656.376,0.1726311,0.2476757,289.9629,-14.16896,0,0,
343.4204,2665.646,-27.66095,-60.65454,163.642,99.95332,0,0,
366.5176,2602.536,13.41508,8.326631,231.9452,1.039862,0,0,
352.1074,2597.465,-20.19387,-27.58837,207.5868,57.0881,0,0,
290.8533,2639.616,-24.06974,10.66892,269.9433,-1.640206,0,0,
273.6682,2657.54,9.243024,-30.93484,185.2191,33.38198,0,0,
281.9232,2628.252,2.02597,9.118884,208.9588,38.12589,0,0,
317.969,2672.239,-15.59053,9.037974,266.4675,23.79112,0,0,
347.4814,2671.11,5.47967,46.63616,250.8566,37.8116,0,0,
369.1585,2519.924,2.4161,-4.070559,259.4319,1.108992,0,0,
314.1107,2650.525,25.42617,6.386372,274.2646,26.17986,0,0,
374.33,2538.704,-30.79783,13.09759,213.3196,63.90849,0,0,
410.0752,2445.375,-12.12822,15.80585,253.825,50.44884,0,0,
322.3313,2647.808,-23.02794,35.04009,222.3409,99.24746,0,0,
332.8897,2743.306,4.489755,-9.683018,289.3738,-29.92766,0,0,
280.304,2672.954,13.3741,-4.485616,218.4396,61.19221,0,0,
312.379,2735.301,-4.126895,-74.38733,163.8046,62.03222,0,0,
309.8002,2777.279,-19.26402,-30.9777,234.7736,37.94513,0,0,
349.5514,2523.261,-26.96811,6.250423,202.929,81.16718,0,0,
321.3643,2638.69,17.83243,41.00676,201.4375,30.09772,0,0,
376.3677,2534.995,34.27149,-55.11054,207.4159,31.50945,0,0,
357.1009,2766.434,-0.7635949,-20.05835,238.0884,37.40309,0,0,
239.6222,2773.214,14.69618,-18.23247,293.7091,33.36936,0,0,
269.8032,2840.654,13.88833,-17.40034,243.4015,42.97608,0,0,
375.7924,2596.504,1.696083,17.83309,321.8919,-5.072443,0,0,
349.8816,2602.938,-29.46582,59.26674,216.852,88.82233,0,0,
329.1755,2579.995,13.42403,-38.62494,228.5078,17.15427,0,0,
243.1701,2734.553,-23.78369,-26.46208,223.9875,60.1321,0,0,
343.5979,2657.296,-12.49039,-40.42541,238.5868,43.52812,0,0,
304.3561,2786.062,8.108561,-43.16533,253.3987,2.252107,0,0,
231.3767,2843.795,-31.36012,7.097832,255.4201,45.24899,0,0,
265.5734,2795.94,-20.53962,24.42871,255.6827,20.69608,0,0,
299.7822,2699.527,8.303877,-0.8686933,206.6311,19.33212,0,0,
310.1557,2715.345,-7.623983,-37.17664,241.2947,31.26645,0,0,
261.7908,2847.245,-0.7630666,-11.29581,206.6472,80.76035,0,0,
320.074,2617.422,7.551433,26.84627,272.6478,0.4300768,0,0,
263.6403,2837.132,-6.48533,-32.40816,217.0315,91.18683,0,0,
383.3078,2540.688,-14.42995,0.4534411,281.6689,18.95872,0,0,
327.6375,2648.79,28.0714,-32.00519,251.1053,35.19496,0,0,
323.7533,2581.44,-8.684414,-7.094877,172.6447,61.76972,0,0,
299.8915,2839.09,-16.37709,-49.65006,200.0722,83.88719,0,0,
279.5425,2819.956,-2.652927,-62.80692,259.1492,50.99442,0,0,
403.9485,2597.79,1.637,-26.86536,252.8178,34.71581,0,0,
415.1791,2580.29,-15.72606,-0.8693465,288.9568,7.391347,0,0,
322.7932,2640.584,-21.47227,-31.31986,283.7316,15.87865,0,0,
216.6622,2694.117,-4.767407,-12.95284,248.5293,46.93363,0,0,
310.7537,2751.04,-25.49724,-5.516588,254.5598,27.80751,0,0,
329.8043,2753.135,-7.83687,-47.71098,209.7846,56.93127,0,0,
335.1772,2633.669,5.974778,4.632372,205.5898,45.91025,0,0,
360.6033,2613.001,11.96501,-43.27831,262.3566,3.185528,0,0,
321.0597,2653.419,9.352851,-45.94781,243.2358,56.18927,0,0,
308.4012,2687.01,16.90457,51.4708,284.0152,-0.2202778,0,0,
276.4915,2741.429,-16.32143,-46.63202,240.407,55.88216,0,0,
313.4839,2505.098,-28.45202,-15.69697,218.2455,69.22298,0,0,
301.113,2648.495,-21.03032,-8.64569,225.9686,24.45185,0,0,
247.9133,2688.683,-36.17366,23.21268,212.8273,48.18663,0,0,
315.7766,2684.729,-61.89447,-20.15522,239.8895,41.37851,0,0,
332.8904,2494.357,17.01278,8.005431,178.1595,60.94118,0,0,
261.6821,2863.61,-3.512767,14.0809,248.3997,48.91976,0,0,
309.2239,2595.678,-32.05242,-15.46033,207.1369,23.23295,0,0,
360.8159,2625.544,-11.15288,-4.40464,206.6002,38.17905,0,0,
329.2131,2781.854,-10.66409,-6.1316,187.3784,93.75592,0,0,
237.8571,2761.576,-13.25508,-8.9426,202.1096,45.40529,0,0,
279.5439,2710.443,-17.99037,37.03931,236.359,59.70647,0,0,
265.2052,2795.091,-19.78105,-14.40641,241.1095,67.24501,0,0,
207.3007,2766.569,-12.44254,-40.71726,221.504,35.18895,0,0,
302.5941,2728.922,-18.81074,-18.50808,199.0376,59.06172,0,0,
252.1798,2708.325,-17.67749,-31.20022,200.1018,59.17968,0,0,
330.2551,2536.52,9.05776,-16.50024,239.5594,50.01781,0,0,
348.3177,2614.86,-3.964848,4.980857,178.3941,79.45232,0,0,
290.0406,2660.346,-14.40788,-67.67605,221.0228,57.66138,0,0,
